"","country_group","platform","nps1","nps2","segment_size","revenue_2019_before1_mean","revenue_month_before1_mean","revenue_week_before1_mean","revenue_during1_mean","revenue_week_after1_mean","revenue_month_before2_mean","revenue_week_before2_mean","revenue_during2_mean","revenue_week_after2_mean","lootboxspend_2019_before1_mean","lootboxspend_month_before1_mean","lootboxspend_week_before1_mean","lootboxspend_during1_mean","lootboxspend_week_after1_mean","lootboxspend_month_before2_mean","lootboxspend_week_before2_mean","lootboxspend_during2_mean","lootboxspend_week_after2_mean","playtime_2019_before1_mean","playtime_month_before1_mean","playtime_week_before1_mean","playtime_during1_mean","playtime_week_after1_mean","playtime_month_before2_mean","playtime_week_before2_mean","playtime_during2_mean","playtime_week_after2_mean","revenue_2019_before1_sd","revenue_month_before1_sd","revenue_week_before1_sd","revenue_during1_sd","revenue_week_after1_sd","revenue_month_before2_sd","revenue_week_before2_sd","revenue_during2_sd","revenue_week_after2_sd","lootboxspend_2019_before1_sd","lootboxspend_month_before1_sd","lootboxspend_week_before1_sd","lootboxspend_during1_sd","lootboxspend_week_after1_sd","lootboxspend_month_before2_sd","lootboxspend_week_before2_sd","lootboxspend_during2_sd","lootboxspend_week_after2_sd","playtime_2019_before1_sd","playtime_month_before1_sd","playtime_week_before1_sd","playtime_during1_sd","playtime_week_after1_sd","playtime_month_before2_sd","playtime_week_before2_sd","playtime_during2_sd","playtime_week_after2_sd"
"11","ROW","android","passive","NaN",4216,82.3363289713234,41.7929001535077,9.5795439250859,2.48307738190814,9.21239005902556,21.5361413310639,0.24964102259731,0.0876668837143026,0.450095572658894,30307.1722011385,15337.1508538899,3307.80360531309,1188.70967741935,3519.0844402277,8705.16484819734,191.745730550285,34.6857210626186,206.051944971537,356364.657495256,175887.07898482,40694.4869544592,14109.2419354839,35960.3130929791,93785.7817836812,1550.41366223917,215.353415559784,1412.08799810251,335.696283580187,174.592295433415,46.6748550070001,15.9944448397614,42.6096715937552,83.318466472787,4.15133338823342,1.97657405046677,9.51479918269169,47400.4739691279,24751.703230935,6248.02291407831,2328.71494713644,6065.32855289411,12155.981743552,845.613761589523,292.048846472743,1276.95294662974,333973.565744532,166977.711273989,41567.9930145675,14512.3515925968,36116.3816245021,92228.4695874619,7538.47563322501,1483.43110531828,8415.75739398703
"12","ROW","android","passive","detractor",2012,80.5166820838284,41.8194311897904,9.52343767419708,2.17127589227226,9.00676039021413,58.6537037830113,14.8914723572817,7.9574811409004,23.1982343501072,30303.8717693837,15154.324055666,3266.15308151093,1104.56262425447,3426.00894632207,17857.5969184891,4486.96570576541,1295.83747514911,4889.62972166998,355928.721172962,174189.182902584,39987.1938369781,13876.2022862823,35050.092445328,169782.958747515,39753.5536779324,11421.6625248509,42772.9542743539,326.589850996858,178.72696367086,62.2233721046417,17.5664150518063,49.5774394582281,203.003162927996,68.6256663216163,33.2650863838464,95.6016873699932,48032.6516762781,25070.5442322222,8096.15008251166,2492.38880330638,6746.32235861911,27909.5335941522,9788.74742657709,3868.66874952004,11655.1949871521,337515.009857912,167425.999298874,41265.392126186,14278.2736627367,36578.5074465703,120899.054806799,40498.5574076049,12831.246196596,44569.979066865
"13","ROW","android","passive","passive",1354,76.2910398443907,38.0146166680154,9.40875506621052,2.15440029463687,7.37473735276395,58.2059757687252,18.2120154696931,7.88180337272335,20.5867996437092,29354.0819793205,14678.9047267356,3130.29542097489,1124.58641063516,3217.93943870015,17465.258493353,4910.00738552437,1449.13589364845,4833.01329394387,356082.631462334,175415.35745938,39113.8064992615,13985.9859675037,35154.3692762186,170208.748153619,39667.3508124077,11451.2208271787,43038.9320531758,406.532497560573,173.616398295977,52.1013614537353,14.4359104003836,34.1264953721073,189.404847194962,101.194721622465,35.0094800558989,85.5575945862617,52045.4596672447,22711.8832843033,6386.21035448031,2187.77028415982,4857.843236443,24949.2422210659,12728.4622589747,4218.58063468269,11636.1216643627,317153.747459824,157412.129601549,37900.8499319202,13541.7637541003,34332.6907517278,118294.781385617,37131.8841788678,12610.4321409382,41322.8814706693
"14","ROW","android","passive","promoter",1771,70.1872821933162,39.1824213274783,9.23428126177899,2.91003723863145,7.56777379018509,49.9856495951464,14.7749778331588,7.46953604022301,17.7102466638601,28354.4652738566,14840.3263692829,3288.21005081875,1241.53020892151,3196.1829474873,16289.2800677583,4245.01693958216,1375.83568605308,4195.84980237154,350126.254093732,171968.880858272,39300.7334839074,14062.1281761716,34117.3404856013,162184.206662902,36581.1061547149,10692.2625635234,40872.3766233766,260.489670111314,172.377080963925,57.0803830419977,39.9659954084189,42.1206747319554,214.310918238716,98.6850665428155,33.4861693747456,83.1023254334219,38816.7921733878,24638.4462640373,8290.02630030861,5271.07693587539,6174.40482260466,27749.4484167412,12413.1992477638,3726.05446063354,11064.6355628647,325234.223692419,158926.256605742,39260.411258169,14042.1029956363,33658.5217586121,120253.119986015,39003.1128028071,12282.7968248763,44562.6182518715
"15","ROW","android","passive","severe detractor",917,65.2971958206829,31.2531847432171,7.17530345372248,2.96139962227531,6.37935073980524,67.0414461937775,20.9870889163216,9.11662198785627,32.72850840959,27742.8386041439,13818.9018538713,3002.75899672846,1182.36641221374,3209.25845147219,19607.6772082879,5587.29552889858,1309.74918211559,6215.91057797165,345140.219193021,170969.615049073,40327.6892039259,13652.0119956379,34360.2017448201,189802.800436205,48900.1134133043,13849.2835332606,51794.2780806979,250.427630774263,114.866056568392,30.5185050943628,30.0045255369292,38.3851282980498,166.95506359936,73.6675695212346,30.9316141934474,97.1164051096749,38243.7287424587,17534.8132467199,4656.96903694538,3614.80310529491,6074.56675326715,23030.6277586828,10005.8069653175,2934.42166443532,12565.7557422581,314818.121247433,159442.634704334,41636.5338381981,14043.4532936678,34405.3272361205,132236.211549687,47846.1088821193,15374.8691628005,52768.0571847862
"16","ROW","android","promoter","NaN",5987,62.5434654953028,33.5829874611209,8.62004715274136,2.38794146597137,6.95185242891041,15.5534001505369,0.260530630603573,0.0823951849461798,0.361306442883456,25314.5254718557,13341.0896943377,3130.50108568565,1210.96208451645,2998.95440120261,7340.55453482546,211.747118757308,35.3866711207616,230.963754802071,317532.322198095,160939.371805579,37938.1294471355,13829.3105060965,33315.7932186404,86953.1960915318,1308.11708702186,175.226323701369,1285.09236679474,480.07765812031,253.377600979078,85.5953794893064,19.8740285366076,57.6539881609945,89.1810682955078,5.45979612435074,2.50924696477834,6.5280143008017,65784.4266828335,35295.9613551717,12097.5326081369,2711.23519841072,8782.56658876887,12894.9945077274,1112.11486725598,463.43166424688,1290.50974455497,346931.830791138,174340.219434413,43551.6145276463,15155.4442760494,38073.8513014926,97262.9325106192,6092.50019526352,1260.56674592736,6901.99597696665
"17","ROW","android","promoter","detractor",2832,51.2541599571426,25.9363826188803,6.14520006726646,1.73248326080598,5.79602470511137,46.7194894307882,14.8930163183972,7.59208930070973,20.7794696443894,23701.948799435,12176.0978107345,2780.91807909605,1099.56920903955,2835.48728813559,15326.9809322034,4354.48622881356,1282.7206920904,4652.17690677966,309668.955861582,156489.424435028,37489.6765536723,13687.9449152542,32306.9802259887,162477.557909605,39332.9604519774,11331.2139830509,43411.7959039548,236.671192659133,125.153610489513,38.1754600581575,14.7184398268531,35.546679690361,136.011465653258,64.2664261000136,28.9465487942109,72.7232880835146,35374.2452790398,18579.4630970376,5330.92403309449,2020.72094342655,5128.10831131136,18868.9240859894,8276.47047056782,3084.94608366606,9817.74783789015,335985.231570026,169279.537110918,44115.2053020418,15128.2176596667,36690.1521815586,126253.826998334,40788.0595111328,12780.1865911635,45388.2572583115
"18","ROW","android","promoter","passive",1958,63.9340890745474,34.5615983678562,8.57446012555467,2.20508772042614,7.59483361316242,49.0378512159782,14.6074189702523,6.41887581390008,18.4059091002635,25255.2201225741,13280.6338100102,3030.18386108274,1217.97752808989,3039.37691521961,15716.4351378958,4339.59908069459,1220.75587334014,4438.96322778345,303574.654239019,153644.211440245,36854.8003064351,13214.4371807967,31318.2987742594,157600.961184883,38978.6470888662,11278.2277834525,43040.0423901941,294.842014620383,172.207019589936,52.8750392546739,16.1650063933298,49.6650022071913,148.810450383713,61.6553078003346,21.7724623615522,67.5762356973437,42322.4813675045,23789.248382649,6499.59206038034,2683.01240019632,6013.67208422226,20180.1884843731,8576.89692807414,2500.50857180772,8938.5091218895,328028.890058347,163371.868695463,42277.6286823664,14247.0246049808,34567.6087278109,118301.646237231,37835.53643073,12224.3371800383,42423.8975331795
"19","ROW","android","promoter","promoter",2619,49.4982072763784,24.700836863837,5.60410665574048,1.58003244698765,4.89749894950881,43.346180304168,13.8986112984854,5.92983833458853,16.3566551799911,23502.3906071019,12128.5761741123,2705.18136693394,1111.47002672776,2679.66017563956,14502.4742268041,4089.35853379152,1281.02901870943,3943.96907216495,310465.068346697,156115.428407789,36808.7850324551,13450.4723176785,31573.9931271478,154086.947308133,35831.1718213058,10525.9663993891,39817.9137075219,222.035101293206,113.433205462056,39.5151136168356,11.0247871097884,24.862355762736,146.734710847954,69.1834692626598,23.0681669044404,63.0560593559484,33948.8506606754,18050.009834634,5016.01602892811,1585.51479283156,4263.80579727029,19622.6961537366,9195.69076870523,2493.89718074468,7672.20634107232,341472.455150969,170313.755852112,42486.2831710044,14710.4342391284,35947.8469568861,123044.998896822,38192.259787986,12388.3640947101,44051.7962908889
"20","ROW","android","promoter","severe detractor",1331,52.5362836433512,29.9578495643107,10.0306311141088,1.29086479921757,6.80287666015658,63.1505199478667,21.0263812920063,8.34118793018816,28.0821403238375,23793.5770097671,12647.2809917355,3243.81667918858,1031.2471825695,2981.74305033809,18557.9601803156,5569.92862509391,1406.48384673178,5635.28174305034,324511.034560481,164491.864012021,39675.7558226897,14205.1712997746,33821.3553719008,190151.842223892,50055.3410969196,14052.543200601,53133.6018031555,301.298837397266,201.958027647101,112.800357333916,8.20275385090321,58.2741299953861,235.849345231058,119.618600703302,35.2825844944287,123.542466165168,38239.9876136535,24271.0840631849,13106.1771698872,1522.7560909545,7307.69646579433,30242.1646129847,15472.3785217064,3842.4493866575,15951.7607784169,339758.795100194,172916.422860495,44392.5583502058,15318.5296764189,37844.3342806032,138265.483419651,48044.619997708,14991.2680391371,52972.5185402058
